commentId,brewerId,brewerName,date,comment,replyIds
19208,55335,tittysprinkle,"August 18, 2014  5:08pm","Hey, I just finished a batch of the above recipe (Gave all of it away within a week haha, couldn't hang on to it. Very popular)
I left the brew in primary for ~3 weeks, it had stopped bubbling almost entirely by the time I went to bottling. I moved straight to bottle from primary. I used 5oz of corn sugar upon bottling.
The batch turned out phenomenally, amazing aroma and depth to the taste, strong without being too bitter, great recipe for a great IPA. I am considering using honey as my priming sugar in the next batch, as well as adjusting the timing I add the extracts to the wort (I added at the start of a 60 minute boil this batch, which I read can make it bitter, versus adding later in the boil)",['20737']
20737,507,Samuel Neitzke,"January 29, 2015  5:03am","hey man, glad to see that you like it. Stay tuned. within the next month I'll be porting this guy to All Grain, with some slight tweaks to the recipe as well!",[]
20738,507,Samuel Neitzke,"January 29, 2015  5:06am","So as I've learned you don't really need to secondary a beer unless your going to actually perform a secondary fermentation. After primary ferm is complete, 7-10 days or so (take gravity readings to know for sure), just throw the hops right in your bucket for another couple of weeks. Cheers!",[]
19602,51209,TetraBrew,"October 08, 2014  3:52pm","Thank you. I used this as a base and made some small changes. 
I did two batches. I brewed one for 45 minutes and one for 60 minutes. I also used Crystal 15 instead of the caramel malt.
Both batches were excellent, and the 60 minute batch did come out a little better.",['20739']
20739,507,Samuel Neitzke,"January 29, 2015  5:07am",Great! I'm glad you made a good beer or two :-),[]
19736,52643,Brian Fisher,"October 21, 2014  9:36pm","I brewed this over the weekend.  It says to dry hop after 7 days.  It's now in the primary fermenter.  Do I rack it into the secondary fermenter after 7 days and for how long? And how soon after do I bottle?
Thanks!","['19814', '20740']"
19814,58334,JynxZero,"October 28, 2014  2:57pm","I'm not an expert, I'm planning to do brew this recipe, this weekend as my third ever brew, so you might want to view the following with some skepticism, but as you haven't had a better reply...
I believe you dry hop FOR 7 days, rather than after 7 days.  My plan is to leave in the primary for 4 weeks total, then bottle straight from the primary.  I'll put the dry hops in for the last week of that.  After the main fermentation has died down, to avoid the CO2 blowing away the citra aroma.
My previous batch (different beer, but for comparison purposed) I used a secondary - One week in the primary, rack to secondary, leave for a week, then dry hop, then bottle.  A lot of older sources will recommend something along these lines.
However, reading around I'm discovering that there has been a big shift in opinion over the last few years.  People used to think that a secondary was absolutely necessary in this situation to prevent ""off flavours"" from a long time on the yeast cake.  However, many (most?) experts now think this isn't necessary at all in homebrewing, and adds risk of contamination, oxidation etc.  It may be that it once was (but modern yeast is more robust), or that it never was for homebrewing (but is in commercial brewing, due to much larger fermenting vessels).
It still seems to provoke considerable debate though!  For me personally, I'm nervous about contamination, so avoiding the transfer to secondary seems like a big plus to me, so I'm going to give it a go.  If I get some funky yeast tastes, I'll reconsider next time!",['22172']
22172,507,Samuel Neitzke,"June 11, 2015  5:29pm",Secondaries are for the most part unnecessary. Especially with ipa you want as minimal oxygen exposure as possible,[]
20740,507,Samuel Neitzke,"January 29, 2015  5:09am",primary/secondary  is of hot debate. I'm a convert that you can do everything in the primary vessel up to bottling/kegs. that said I 100% wait until primary ferm is finished before dry hopping. Hope it turned out!,['21903']
21903,36896,Mac Foster,"May 08, 2015 10:22pm",@Samuel - You might want to try racking the beer off the yeast after a week if you want to accentuate the hops with a clean and crisp profile. Just a suggestion for future trials to see if you notice a difference. Looks like a great recipe. I'm going to try an AG version myself!,['22169']
22169,507,Samuel Neitzke,"June 11, 2015  5:18pm","if you really want a clean profile, use a clean fermenting yeast, US-05 or white labs California ale. I have an AG version all set to go. Just waiting to get the new electric system going before I test it. :-)",[]
19859,14868,fentbaby,"November 01, 2014  8:29pm",At what temperature do you steep your grains and for how long?,['20741']
20741,507,Samuel Neitzke,"January 29, 2015  5:10am",between 155 and 160 works for me.,[]
20155,58334,JynxZero,"November 29, 2014  5:50pm",Just had a sample of this when I opened the fermenter to dry hop and check the gravity - it's tasting bloody lovely already! :),['20742']
20742,507,Samuel Neitzke,"January 29, 2015  5:10am",Woot!,[]
20166,60512,rudeboyglass,"December 01, 2014  8:30pm","I just did this recipe, but used a lager yeast and am currently fermenting at 50 degrees in a temp controlled chest freezer. I'm also skipping the dry hopping and added a extra oz of citra hops at the end of boil. I'll post a review of how it turns out when finished in a few months.",[]
20365,60512,rudeboyglass,"December 23, 2014  5:25am","***update primary for 2 weeks, brought up to 70 for 2 days for a D rest, switched to secondary a week ago and has been lagering at 37 degrees. I tooka sample today and the gravity is at 1.028 and it already taste amazing. Can't wait to try this beer!",['20743']
20743,507,Samuel Neitzke,"January 29, 2015  5:11am",Citra Lager? Think thats worth a go come July. nice!,[]
20515,58442,Kelly Beard,"January 08, 2015  8:56pm","This is a great beer and I'm still enjoying it.  Some people has wondered about the 4oz of dry hops.  No doubt, it is at the limit and I'm a great hophead!  Next time I make this though I will cut it down to 3oz.  DME was much easier to work with instead of LME like you get with most kits.",['20516']
20516,58442,Kelly Beard,"January 08, 2015  8:57pm","""have wondered"" not ""has wondered""  :-P",['20744']
20744,507,Samuel Neitzke,"January 29, 2015  5:15am",maybe it is maybe it isnt. when I made this recipe I wanted to punch people in the tastebuds with citra's awesome. save a couple bottles of this batch and when you try it with less let me know how it compares!,[]
20803,60512,rudeboyglass,"February 06, 2015  6:15pm","Okay. I have been drinking my lager that was based on this recipe and wow is it amazing! I did make changes to the times, added another hop variety, changed up the amount of hops and skipped the dry hopping. But overall the citra is still the star, and it is very clean tasting. The first thing you get is the hops, next a mild grain flavor (reminds me of how the wort smelled boiling) and finishes with a citrus almost orange and lemon taste. The best beer I have ever made! I lagered at 37 for 2 months. Damn it taste good lol. Thanks for sharing this recipe. :)",[]
21012,63385,Hoptimist,"February 23, 2015  5:11pm",Do you make any effort to sparge out hop pellets from your wort before moving to primary fermenter? Or do you throw it all in? Cheers.,['21032']
21032,507,Samuel Neitzke,"February 25, 2015  4:42am","thats totally up to you. some people are fanatics about clear wort going into the fermenter. you ""could"" use a hop spider or brew bag to make your additions. me personally, that seems to add complication and yield no benefit. I just dump it all in and let everything settle out after primary. either method should not result in a change in the final product, just how you do your process.",[]
21024,63857,danickster,"February 24, 2015  7:54pm",Did you ever make this into an AG recipe? I have always done AG by partial mash using brewhouse kits for bases and have started brewing full mashes. I just looked at the prices of DME at my LHBS and was astounded at the price difference. eg. 6 lb. of 2 row @ 2.99/lb versus 6lb. of Pilsen Light DME @ $8/lb...adds up pretty quick. An all grain kit costs me between 20-30 but your recipe would cost well over 70. Is this a normal experience or am I missing something? Regardless I would be very interested in this as an AG kit and am looking forward to trying it out.,['21033']
21033,507,Samuel Neitzke,"February 25, 2015  4:49am","wow  that is spendy, where do you buy your DME? it should be more like $4/lb.. At midwessupplies.come or northernbrewer.com, a 3lb bag of DME costs $10.99.
Regardless I am working on an AG version of this. Since its AG i want to play around a bit with some different malts and tweak a bit. but the hop schedule is going to be very similar. I will probably eliminate the flameout additions, and make a 15-10-5 min schedy, with 4 oz in the dry hop. I bought a 1lb bag of citra this year and that should be enough for a couple test batches!",[]
21673,59381,bacontopia,"April 16, 2015  6:32pm","I am going to try this recipe in a few days, does anyone know how/if I can get this recipe into my recipes so I can adjust it and save it? Thanks",['21674']
21674,64612,Psamathos,"April 16, 2015  9:54pm","Just click ""Create a New"" and choose ""Variant"" and it will be copied to your recipes.",['21690']
21690,59381,bacontopia,"April 19, 2015  4:26pm","awesome, thanks!",[]
21753,65744,hopmeister,"April 25, 2015  9:08pm","what were the volumes for your mash, sparge, and boil?",['22170']
22170,507,Samuel Neitzke,"June 11, 2015  5:21pm","This is an extract recipe, So i steeped grains @ 155 for 30 mins, no sparge. if you wanted to go PM, sub some DME for 2 row, then steep with 3 gal, and sparge with the rest of your boil water.",[]
22120,67164,Allison Donohue,"June 04, 2015  4:46pm","This recipe looks great---I've been looking for a Citra IPA recipe particularly for summer. Northern Brewer has a version, but the bottle conditioning time is upwards of 6 weeks. I'm curious, how long did you condition this Citra IPA in the bottle?",['22171']
22171,507,Samuel Neitzke,"June 11, 2015  5:23pm","I typically keg, but 2 weeks should be enough for bottling condition. Grain to glass in 4-5 weeks is definitely possible. go until primary is done, cold crash it for a few days, then rack it to bottling bucket and bottle.",['22187']
22187,67164,Allison Donohue,"June 13, 2015 10:14pm","Thanks, Sam! It's nice to know it will be ready soonner, will definitely try this soon",[]
24951,104507,Luke,"May 03, 2017 12:06am",I just brewed this and it's delicious. My OG was higher (1.078) and my FG was lower (1.014) so I'm at 8.12 ABV. Sweet nectar! I might try again with less hops just to experiment. 10 oz is a lot!,[]
